ensembl_gene_id	uniprot_gn_id	status
ENSG00000278327	P43628	reviewed
ENSG00000278327	E3NZD8	unreviewed
ENSG00000281618	A0A0G2JR53	unreviewed
ENSG00000260873	A0A140TA73	unreviewed
ENSG00000277400	Q8WZ33	reviewed
ENSG00000277982	A0A0G2JP93	unreviewed
ENSG00000277982	A0A0G2JM36	unreviewed
ENSG00000275349	Q16637	reviewed
ENSG00000275349	H0YBZ9	unreviewed
ENSG00000275349	E7EQZ4	unreviewed
ENSG00000275349	B4DP61	unreviewed
ENSG00000276625	Q6H2H3	unreviewed
ENSG00000275617	Q8NH00	reviewed
ENSG00000278659	Q8NHC8	reviewed
ENSG00000273508	O43869	reviewed
ENSG00000273508	A0A126GVY3	unreviewed
ENSG00000281489	P0C7T2	reviewed
ENSG00000275754	Q6IF00	reviewed
ENSG00000276371	Q9NP50	reviewed
ENSG00000276371	F5H6U2	unreviewed
ENSG00000276371	F5GZ82	unreviewed
ENSG00000277113	Q8NH03	reviewed
ENSG00000277113	A0A126GVW5	unreviewed
ENSG00000273831	A0A0G2JLS1	unreviewed
ENSG00000275102	Q6IEZ7	reviewed
ENSG00000274296	Q9NUI1	reviewed
ENSG00000274296	G3V0I9	unreviewed
ENSG00000274296	A0A0J9YWI0	unreviewed
ENSG00000274296	A0A0J9YY83	unreviewed
ENSG00000274296	Q4VXZ8	unreviewed
ENSG00000274296	A0A0J9YXZ6	unreviewed
ENSG00000275873	Q8IXW0	reviewed
ENSG00000275873	A0A0J9YXG3	unreviewed
ENSG00000275873	A0A0J9YX42	unreviewed
ENSG00000276068	B7ZLE8	unreviewed
ENSG00000276068	E5RJA3	unreviewed
ENSG00000276068	A0A0G2JNC7	unreviewed
ENSG00000276068	A0A0G2JS53	unreviewed
ENSG00000276068	A0A0G2JQE0	unreviewed
ENSG00000272835	Q9H4I9	reviewed
ENSG00000272835	F8WDX6	unreviewed
ENSG00000273397	P56556	reviewed
ENSG00000273397	A0A2Y9D025	unreviewed
ENSG00000273397	R4GN43	unreviewed
ENSG00000276920	Q969F2	reviewed
ENSG00000274112	Q9H4I9	reviewed
ENSG00000274112	F8WDX6	unreviewed
ENSG00000273859	Q02833	reviewed
ENSG00000273859	E9PM39	unreviewed
ENSG00000273859	A0A0G2JLR5	unreviewed
ENSG00000273859	A0A0G2JMW4	unreviewed
ENSG00000273859	A0A0J9YYE4	unreviewed
ENSG00000281300	A0A0G2JQK5	unreviewed
ENSG00000277365	P56556	reviewed
ENSG00000277365	A0A2Y9D025	unreviewed
ENSG00000277365	R4GN43	unreviewed
ENSG00000278501	Q9Y584	reviewed
ENSG00000276016	Q12979	reviewed
ENSG00000276016	I3L1U8	unreviewed
ENSG00000276016	I3L2P5	unreviewed
ENSG00000276016	I3L2C0	unreviewed
ENSG00000276016	B7Z683	unreviewed
ENSG00000276016	A0A0G2JQ41	unreviewed
ENSG00000276016	A0A0G2JRC2	unreviewed
ENSG00000276016	A0A0G2JQM3	unreviewed
ENSG00000276016	A0A0G2JQT5	unreviewed
ENSG00000276016	A0A0G2JSE0	unreviewed
ENSG00000276016	A0A0G2JRJ1	unreviewed
ENSG00000276016	A0A0G2JRW2	unreviewed
ENSG00000272532	Q38LG0	unreviewed
ENSG00000272532	A0A0G2JLK7	unreviewed
ENSG00000275272	Q96MU7	reviewed
ENSG00000275272	J3KS01	unreviewed
ENSG00000275272	J3QR07	unreviewed
ENSG00000276482	A0A0G2JNW7	unreviewed
ENSG00000274780	Q9P1Y6	reviewed
ENSG00000274780	B7ZM65	unreviewed
ENSG00000274780	A0A0J9YWD5	unreviewed
ENSG00000274780	A0A0J9YYB5	unreviewed
ENSG00000274780	A0A0J9YX88	unreviewed
ENSG00000275211	P10635	reviewed
ENSG00000275211	H7BY38	unreviewed
ENSG00000275211	Q6NWU0	unreviewed
ENSG00000275338	O75154	reviewed
ENSG00000275338	A0A0J9YXZ3	unreviewed
ENSG00000275338	A0A0J9YWV4	unreviewed
ENSG00000275338	A0A0J9YY48	unreviewed
ENSG00000275338	A0A0J9YWM0	unreviewed
ENSG00000276910	Q13888	reviewed
ENSG00000276910	D6RGC9	unreviewed
ENSG00000276910	R4GMV2	unreviewed
ENSG00000276910	D6RAW1	unreviewed
ENSG00000275555	O00548	reviewed
ENSG00000275555	A0A0D9SF76	unreviewed
ENSG00000275333	Q96EK7	reviewed
ENSG00000275333	F5GY05	unreviewed
ENSG00000275333	A0A0D9SEJ5	unreviewed
ENSG00000272000	Q38LG0	unreviewed
ENSG00000272000	A0A0G2JLK7	unreviewed
ENSG00000277850	A0A0C4ZNX8	unreviewed
ENSG00000277850	A0A0G2JPS9	unreviewed
ENSG00000277850	A0A0G2JQ13	unreviewed
ENSG00000277850	A0A0G2JNZ6	unreviewed
ENSG00000277850	A0A0G2JP28	unreviewed
ENSG00000272901	Q9H4I9	reviewed
ENSG00000272901	F8WDX6	unreviewed
ENSG00000274058	A0A0G2JNI0	unreviewed
ENSG00000272765	P56556	reviewed
ENSG00000272765	R4GN43	unreviewed
ENSG00000275430	A0A0G2JR84	unreviewed
ENSG00000275430	A0A0G2JRT2	unreviewed
ENSG00000275430	A0A0G2JN31	unreviewed
ENSG00000263181	A0A2R9YJI8	unreviewed
ENSG00000263181	A0A0G2JMD2	unreviewed
ENSG00000281630	A0A0G2JR26	unreviewed
ENSG00000281630	A0A0G2JRM4	unreviewed
ENSG00000281630	A0A0G2JSA8	unreviewed
ENSG00000278088	F5H6E7	unreviewed
ENSG00000278088	A0A0G2JLV4	unreviewed
ENSG00000278088	A0A0G2JNM9	unreviewed
ENSG00000277132	A0A0G2JMZ5	unreviewed
ENSG00000276429	O75038	reviewed
ENSG00000273984	A0A0G2JPA4	unreviewed
ENSG00000273984	A0A0G2JLU8	unreviewed
ENSG00000273984	A0A0G2JN54	unreviewed
ENSG00000275190	P36537	reviewed
ENSG00000262024	Q9UGU0	reviewed
ENSG00000262024	W5ZR30	unreviewed
ENSG00000262024	A9JX13	unreviewed
ENSG00000262024	I3L1M7	unreviewed
ENSG00000278216	Q6UWM9	reviewed
ENSG00000278216	A0A0G2JRR8	unreviewed
ENSG00000273494	Q9NVE7	reviewed
ENSG00000273494	D6RJF3	unreviewed
ENSG00000273494	H0YA31	unreviewed
ENSG00000273494	H0Y9E4	unreviewed
ENSG00000273494	E9PHT6	unreviewed
ENSG00000273494	H0YA02	unreviewed
ENSG00000276159	Q6UX27	reviewed
ENSG00000276159	G8JLN4	unreviewed
ENSG00000276159	D2DJS5	unreviewed
ENSG00000276159	A0A0G2JPS7	unreviewed
ENSG00000276461	Q9UGU0	reviewed
ENSG00000276461	W5ZR30	unreviewed
ENSG00000276461	A9JX13	unreviewed
ENSG00000276461	I3L1M7	unreviewed
ENSG00000273529	Q5TA89	reviewed
ENSG00000274843	A0A0G2JRI9	unreviewed
ENSG00000274843	A0A0G2JNX3	unreviewed
ENSG00000274843	A0A0G2JSE2	unreviewed
ENSG00000278114	Q8N307	reviewed
ENSG00000278114	C9JJE7	unreviewed
ENSG00000278114	A0A0G2JM47	unreviewed
ENSG00000273936	Q92956	reviewed
ENSG00000273936	B9A034	unreviewed
ENSG00000273936	F6Q0M4	unreviewed
ENSG00000273936	A0A024R052	unreviewed
ENSG00000273936	F6UPZ7	unreviewed
ENSG00000273822	A0A0G2JLU8	unreviewed
ENSG00000274889	B6A8C7	reviewed
ENSG00000276561	Q92985	reviewed
ENSG00000276561	A0A024RCA2	unreviewed
ENSG00000276561	M9RSF4	unreviewed
ENSG00000276561	E9PIA7	unreviewed
ENSG00000276561	E9PSE3	unreviewed
ENSG00000274703	Q8IYS5	reviewed
ENSG00000274703	A0A0G2JMM7	unreviewed
ENSG00000278468	A0A0G2JNG3	unreviewed
ENSG00000278468	A0A0G2JNL3	unreviewed
ENSG00000278365	Q6FGG4	unreviewed
ENSG00000276296	P0C1Z6	reviewed
ENSG00000276296	A0A024R4Q5	unreviewed
ENSG00000276025	Q8WZ92	reviewed
ENSG00000276025	A0A126GVJ7	unreviewed
ENSG00000278253	Q8WZ94	reviewed
ENSG00000278253	A0A126GVE6	unreviewed
ENSG00000275330	Q6UX27	reviewed
ENSG00000275330	G8JLN4	unreviewed
ENSG00000275330	D2DJS5	unreviewed
ENSG00000275330	A0A0G2JPS7	unreviewed
ENSG00000274803	H0YCV8	unreviewed
ENSG00000274803	A0A0G2JN16	unreviewed
ENSG00000274803	A0A0G2JNU3	unreviewed
ENSG00000276451	Q8NH74	reviewed
ENSG00000276451	A0A126GVN8	unreviewed
ENSG00000273953	P58181	reviewed
ENSG00000273953	A0A126GVZ2	unreviewed
ENSG00000276780	Q86W26	reviewed
ENSG00000276780	E9PPY0	unreviewed
ENSG00000275979	O75175	reviewed
ENSG00000275979	A0A024R4R3	unreviewed
ENSG00000275979	A0A2H2FJL5	unreviewed
ENSG00000275717	E0X074	unreviewed
ENSG00000275717	A0A0G2JP89	unreviewed
ENSG00000275717	A0A0G2JNF3	unreviewed
ENSG00000273572	E9PMY2	unreviewed
ENSG00000273572	E9PPW2	unreviewed
ENSG00000273572	E9PLX6	unreviewed
ENSG00000273572	A0A0G2JMW3	unreviewed
ENSG00000273572	A0A0G2JP44	unreviewed
ENSG00000277457	Q96BZ8	reviewed
ENSG00000262446	A0A0G2JLB3	unreviewed
ENSG00000262446	A0A0G2JNZ5	unreviewed
ENSG00000262446	A0A0G2JNZ0	unreviewed
ENSG00000275125	A0A0A0MRV4	unreviewed
ENSG00000275125	A0A0A0MT35	unreviewed
ENSG00000275125	A0A2P0CTB1	unreviewed
ENSG00000275125	J3KPF5	unreviewed
ENSG00000275125	A0A2P0CU24	unreviewed
ENSG00000275125	A0A0G2JSF1	unreviewed
ENSG00000277733	Q96N66	reviewed
ENSG00000276604	B6A8C7	reviewed
ENSG00000273511	Q8IYS5	reviewed
ENSG00000273511	A0A0G2JMM7	unreviewed
ENSG00000275577	Q6UX27	reviewed
ENSG00000275577	G8JLN4	unreviewed
ENSG00000275577	D2DJS5	unreviewed
ENSG00000275577	A0A0G2JPS7	unreviewed
ENSG00000275165	Q9BSV6	reviewed
ENSG00000275165	E7EQB3	unreviewed
ENSG00000275165	A0A024R4N9	unreviewed
ENSG00000276342	Q6ZVK1	reviewed
ENSG00000276342	A0A087X0S3	unreviewed
ENSG00000276342	Q7Z4P9	unreviewed
ENSG00000276342	A0A0G2JNH9	unreviewed
ENSG00000278081	P46781	reviewed
ENSG00000278081	B5MCT8	unreviewed
ENSG00000278081	A0A024R4M0	unreviewed
ENSG00000281742	A0A0G2JM88	unreviewed
ENSG00000262505	A0A0G2JLG4	unreviewed
ENSG00000274126	Q8N912	reviewed
ENSG00000274126	J3KNP8	unreviewed
ENSG00000274126	A0A024R6Q4	unreviewed
ENSG00000274887	Q6UX27	reviewed
ENSG00000274887	G8JLN4	unreviewed
ENSG00000274887	D2DJS5	unreviewed
ENSG00000274887	A0A0G2JPS7	unreviewed
ENSG00000262635	P48775	reviewed
ENSG00000262635	D6RB68	unreviewed
ENSG00000262635	D6RA50	unreviewed
ENSG00000277753	A0A0G2JRI9	unreviewed
ENSG00000277753	A0A0G2JNX3	unreviewed
ENSG00000277753	A0A0G2JSE2	unreviewed
ENSG00000274533	A0A0G2JMV9	unreviewed
ENSG00000237462	A0A0G2JIZ4	unreviewed
ENSG00000276739	P43630	reviewed
ENSG00000276739	A0A0U1WNF3	unreviewed
ENSG00000231041	Q5JQF7	reviewed
ENSG00000274073	P0C1Z6	reviewed
ENSG00000274073	A0A024R4Q5	unreviewed
ENSG00000278303	A0A0G2JPA4	unreviewed
ENSG00000278303	A0A0G2JLU8	unreviewed
ENSG00000278303	A0A0G2JN54	unreviewed
ENSG00000277131	Q495T6	reviewed
ENSG00000277131	J3KRD2	unreviewed
ENSG00000235589	Q5JNZ3	reviewed
ENSG00000274473	P09683	reviewed
ENSG00000276825	P21917	reviewed
ENSG00000263238	P43234	reviewed
ENSG00000228652	Q9Y3N9	reviewed
ENSG00000228652	A0A126GVA1	unreviewed
ENSG00000231319	O76000	reviewed
ENSG00000231319	A0A126GV76	unreviewed
ENSG00000262851	Q8NGG2	reviewed
ENSG00000233636	O76001	reviewed
ENSG00000233636	A0A126GWH1	unreviewed
ENSG00000261897	Q8NGG3	reviewed
ENSG00000262784	Q8NG75	reviewed
ENSG00000262784	A0A126GVL6	unreviewed
ENSG00000262666	P81408	reviewed
ENSG00000262666	D6RD59	unreviewed
ENSG00000262666	Q96AD8	unreviewed
ENSG00000262666	Q96H71	unreviewed
ENSG00000262611	Q8NGG4	reviewed
ENSG00000262611	A0A126GVW6	unreviewed
ENSG00000226347	O76002	reviewed
ENSG00000226347	A0A126GW24	unreviewed
ENSG00000277114	O75175	reviewed
ENSG00000277114	A0A024R4R3	unreviewed
ENSG00000277114	A0A2H2FJL5	unreviewed
ENSG00000277114	A0A0G2JPP0	unreviewed
ENSG00000277114	A0A0G2JN65	unreviewed
ENSG00000275384	B6A8C7	reviewed
ENSG00000262755	Q8NH51	reviewed
ENSG00000275644	Q8IYS5	reviewed
ENSG00000275644	A0A0G2JMM7	unreviewed
ENSG00000263328	Q8NGG5	reviewed
ENSG00000263328	A0A126GVZ6	unreviewed
ENSG00000262796	Q8NGP2	reviewed
ENSG00000234100	Q9UGF5	reviewed
ENSG00000234100	A0A126GWP1	unreviewed
ENSG00000281038	P0C7N5	reviewed
ENSG00000243441	Q9UGF6	reviewed
ENSG00000243441	A0A126GV99	unreviewed
ENSG00000224487	Q9UGF7	reviewed
ENSG00000224487	D2XT27	unreviewed
ENSG00000233481	P58182	reviewed
ENSG00000275806	B6A8C7	reviewed
ENSG00000237258	Q9GZK7	reviewed
ENSG00000237258	A0A024RCH9	unreviewed
ENSG00000277088	Q8IYS5	reviewed
ENSG00000277088	A0A0G2JMM7	unreviewed
ENSG00000232397	Q96KK4	reviewed
ENSG00000232397	A0A0G2JL13	unreviewed
ENSG00000224395	Q9GZK4	reviewed
ENSG00000224395	A0A024RCM6	unreviewed
ENSG00000276220	Q6FGG4	unreviewed
ENSG00000277808	Q96BZ8	reviewed
ENSG00000276323	P0C1Z6	reviewed
ENSG00000276323	A0A024R4Q5	unreviewed
ENSG00000277789	A0A0G2JMP8	unreviewed
ENSG00000277789	A0A0G2JP95	unreviewed
ENSG00000228377	P35410	reviewed
ENSG00000228377	W8W3J1	unreviewed
ENSG00000274195	A0A0G2JMF9	unreviewed
ENSG00000215641	P14373	reviewed
ENSG00000275444	O15263	reviewed
ENSG00000275605	Q6FGG4	unreviewed
ENSG00000237051	Q9UBS5	reviewed
ENSG00000237051	Q5SUJ9	unreviewed
ENSG00000237051	A0A0G2JKF9	unreviewed
ENSG00000237051	A0A140TA42	unreviewed
ENSG00000237051	A0A140T9S4	unreviewed
ENSG00000278161	P0C1Z6	reviewed
ENSG00000278161	A0A024R4Q5	unreviewed
ENSG00000273641	P81534	reviewed
ENSG00000274405	Q08648	reviewed
ENSG00000274405	A0A0G2JQZ6	unreviewed
ENSG00000274405	A0A0G2JLP6	unreviewed
ENSG00000274405	A0A0G2JPD9	unreviewed
ENSG00000274405	A0A0G2JNX7	unreviewed
ENSG00000274405	A0A0G2JNB2	unreviewed
ENSG00000274405	A0A0G2JN59	unreviewed
ENSG00000275571	A8MYJ7	reviewed
ENSG00000282147	A0A0G2JQD6	unreviewed
ENSG00000274176	O75175	reviewed
ENSG00000274176	A0A024R4R3	unreviewed
ENSG00000274176	A0A2H2FJL5	unreviewed
ENSG00000275962	Q6UX27	reviewed
ENSG00000275962	G8JLN4	unreviewed
ENSG00000275962	D2DJS5	unreviewed
ENSG00000263290	O14828	reviewed
ENSG00000274109	A0A0G2JNQ3	unreviewed
ENSG00000277776	Q8WX94	reviewed
ENSG00000276299	A6NGN4	reviewed
ENSG00000276299	A0A0G2JN56	unreviewed
ENSG00000274616	O75175	reviewed
ENSG00000274616	A0A024R4R3	unreviewed
ENSG00000274616	A0A2H2FJL5	unreviewed
ENSG00000274616	A0A0G2JPP0	unreviewed
ENSG00000274616	A0A0G2JN65	unreviewed
ENSG00000206526	Q5JQF7	reviewed
ENSG00000273865	A0A0G2JPF8	unreviewed
ENSG00000229006	P14373	reviewed
ENSG00000229006	A0A140T9V9	unreviewed
ENSG00000169260	Q5JNZ3	reviewed
ENSG00000281573	A0A0G2JP20	unreviewed
ENSG00000277006	Q8WTQ1	reviewed
ENSG00000276774	Q96BZ8	reviewed
ENSG00000275794	Q8N104	reviewed
ENSG00000277853	A0A140TA27	unreviewed
ENSG00000275399	Q9NX02	reviewed
ENSG00000276935	Q96N66	reviewed
ENSG00000276935	A9C4B8	unreviewed
ENSG00000276935	A0A0G2JNX6	unreviewed
ENSG00000206525	Q9Y3N9	reviewed
ENSG00000206525	A0A126GVA1	unreviewed
ENSG00000274729	Q8NG35	reviewed
ENSG00000274729	A0A0K0K1I4	unreviewed
ENSG00000276420	Q5TYX0	reviewed
ENSG00000206524	O76000	reviewed
ENSG00000206524	A0A126GV76	unreviewed
ENSG00000261893	P49760	reviewed
ENSG00000261893	A8K7I0	unreviewed
ENSG00000261893	B1AVT0	unreviewed
ENSG00000277530	Q8IZN7	reviewed
ENSG00000233948	A0A0G2JIZ4	unreviewed
ENSG00000206522	O76001	reviewed
ENSG00000206522	A0A126GWH1	unreviewed
ENSG00000234746	O76002	reviewed
ENSG00000234746	A0A126GW24	unreviewed
ENSG00000274540	E9PI22	reviewed
ENSG00000278322	Q96N66	reviewed
ENSG00000278021	Q5VWM4	reviewed
ENSG00000278516	Q96BZ8	reviewed
ENSG00000206517	Q9GZK7	reviewed
ENSG00000206517	A0A024RCH9	unreviewed
ENSG00000220550	Q6IFQ5	unreviewed
ENSG00000220550	A0A0G2JL13	unreviewed
ENSG00000274796	Q9BSV6	reviewed
ENSG00000274796	E7EQB3	unreviewed
ENSG00000274796	A0A024R4N9	unreviewed
ENSG00000206516	Q9GZK4	reviewed
ENSG00000206516	A0A024RCM6	unreviewed
ENSG00000274384	A0A0G2JPL6	unreviewed
ENSG00000274384	A0A0G2JMM6	unreviewed
ENSG00000275474	Q8NBN7	reviewed
ENSG00000237313	Q5JQF7	reviewed
ENSG00000228977	Q9Y3N9	reviewed
ENSG00000228977	A0A126GVA1	unreviewed
ENSG00000233566	Q5JQF7	reviewed
ENSG00000233687	O76000	reviewed
ENSG00000233687	A0A126GV76	unreviewed
ENSG00000274626	P46781	reviewed
ENSG00000274626	B5MCT8	unreviewed
ENSG00000274626	A0A024R4M0	unreviewed
ENSG00000233831	Q5JNZ3	reviewed
ENSG00000226931	Q9GZK6	reviewed
ENSG00000206515	P35410	reviewed
ENSG00000206515	W8W3J1	unreviewed
ENSG00000276355	B6A8C7	reviewed
ENSG00000230855	A0A140T964	unreviewed
ENSG00000196231	O76002	reviewed
ENSG00000196231	A0A126GVA5	unreviewed
ENSG00000281185	A3KN74	unreviewed
ENSG00000257770	O75715	reviewed
ENSG00000257770	V9HWN8	unreviewed
ENSG00000227639	Q9Y3N9	reviewed
ENSG00000227639	A0A126GVA1	unreviewed
ENSG00000112459	Q9UGF5	reviewed
ENSG00000112459	A0A126GW10	unreviewed
ENSG00000275736	Q8IYS5	reviewed
ENSG00000275736	A0A0G2JMM7	unreviewed
ENSG00000275736	A0A0G2JNK2	unreviewed
ENSG00000277607	Q6UX27	reviewed
ENSG00000277607	G8JLN4	unreviewed
ENSG00000277607	D2DJS5	unreviewed
ENSG00000277607	A0A0G2JPS7	unreviewed
ENSG00000226832	O76000	reviewed
ENSG00000226832	A0A126GV76	unreviewed
ENSG00000206511	Q9UBS5	reviewed
ENSG00000206511	Q5SUJ9	unreviewed
ENSG00000112461	Q9UGF6	reviewed
ENSG00000273884	Q8N6C8	reviewed
ENSG00000273884	A0A0G2JMY9	unreviewed
ENSG00000273884	A0A0G2JM97	unreviewed
ENSG00000273884	A0A0G2JLV5	unreviewed
ENSG00000273884	A0A0G2JMJ0	unreviewed
ENSG00000233618	O76001	reviewed
ENSG00000233618	A0A126GWH1	unreviewed
ENSG00000204692	Q9UGF7	reviewed
ENSG00000204692	D2XT27	unreviewed
ENSG00000248496	A0A140T9Y6	unreviewed
ENSG00000278622	Q9BSV6	reviewed
ENSG00000278622	E7EQB3	unreviewed
ENSG00000278622	A0A024R4N9	unreviewed
ENSG00000278622	B0V3J0	unreviewed
ENSG00000278622	A0A0G2JNL0	unreviewed
ENSG00000226000	O76002	reviewed
ENSG00000226000	A0A126GW24	unreviewed
ENSG00000204690	P58182	reviewed
ENSG00000278550	Q8N370	reviewed
ENSG00000278550	I3L3E3	unreviewed
ENSG00000278550	I3L4J2	unreviewed
ENSG00000278550	I3L4V3	unreviewed
ENSG00000282379	Q75MM6	unreviewed
ENSG00000282379	A0A0J9YXJ6	unreviewed
ENSG00000206472	Q9GZK7	reviewed
ENSG00000206472	A0A024RCH9	unreviewed
ENSG00000263324	Q9P1Z3	reviewed
ENSG00000234195	Q9UGF5	reviewed
ENSG00000234195	A0A126GWP1	unreviewed
ENSG00000204689	Q96KK4	reviewed
ENSG00000204689	A0A126GV80	unreviewed
ENSG00000204689	A0A087WY02	unreviewed
ENSG00000227137	Q9UGF6	reviewed
ENSG00000206471	Q9GZK4	reviewed
ENSG00000206471	A0A024RCM6	unreviewed
ENSG00000250364	A0A0G2JL33	unreviewed
ENSG00000237071	P14373	reviewed
ENSG00000225247	A0A140T931	unreviewed
ENSG00000234495	P14373	reviewed
ENSG00000223898	Q9GZK7	reviewed
ENSG00000281484	C9JLA2	unreviewed
ENSG00000281484	A0A0G2JRS5	unreviewed
ENSG00000281484	A0A0G2JRT0	unreviewed
ENSG00000278355	A6NI73	reviewed
ENSG00000262785	P30613	reviewed
ENSG00000262785	A0A0G2JLC7	unreviewed
ENSG00000235441	A0A140T9J0	unreviewed
ENSG00000235441	A0A140TA55	unreviewed
ENSG00000235178	Q5JNZ3	reviewed
ENSG00000229408	Q9GZK4	reviewed
ENSG00000229408	A0A024RCM6	unreviewed
ENSG00000206470	P35410	reviewed
ENSG00000206470	W8W3J1	unreviewed
ENSG00000276184	Q9BT76	reviewed
ENSG00000276184	A0A0J9YVS6	unreviewed
ENSG00000273592	Q96N66	reviewed
ENSG00000273592	A9C4B8	unreviewed
ENSG00000273592	A0A0G2JNX6	unreviewed
ENSG00000229328	Q9Y3N9	reviewed
ENSG00000229328	A0A126GVA1	unreviewed
ENSG00000206466	Q9UBS5	reviewed
ENSG00000206466	Q5SUJ9	unreviewed
ENSG00000237284	P35410	reviewed
ENSG00000237284	W8W3J1	unreviewed
ENSG00000225736	O76000	reviewed
ENSG00000225736	A0A126GV76	unreviewed
ENSG00000278461	P82909	reviewed
ENSG00000278461	D6R941	unreviewed
ENSG00000274646	P46781	reviewed
ENSG00000274646	B5MCT8	unreviewed
ENSG00000274646	A0A024R4M0	unreviewed
ENSG00000229866	O76001	reviewed
ENSG00000229866	A0A126GWH1	unreviewed
ENSG00000232945	O76002	reviewed
ENSG00000232945	A0A126GW24	unreviewed
ENSG00000236561	Q16653	reviewed
ENSG00000236561	Q5SSB8	unreviewed
ENSG00000277273	P50613	reviewed
ENSG00000277273	D6RFL0	unreviewed
ENSG00000277273	D6RI01	unreviewed
ENSG00000277273	D6REC6	unreviewed
ENSG00000277273	A0A0S2Z3F9	unreviewed
ENSG00000277273	D6R9G1	unreviewed
ENSG00000277273	D6R9Z2	unreviewed
ENSG00000277273	D6RIG9	unreviewed
ENSG00000277273	D6RGG9	unreviewed
ENSG00000277273	D6RF14	unreviewed
ENSG00000277273	D6RAD4	unreviewed
ENSG00000281950	A0A0J9YVZ0	unreviewed
ENSG00000281950	A0A0J9YW45	unreviewed
ENSG00000281950	A0A0J9YYB4	unreviewed
ENSG00000237777	Q9UGF5	reviewed
ENSG00000237777	A0A126GWP1	unreviewed
ENSG00000276798	P59901	reviewed
ENSG00000242022	Q9UGF7	reviewed
ENSG00000242022	D2XT27	unreviewed
ENSG00000273875	B6A8C7	reviewed
ENSG00000277263	A0A0G2JMH6	unreviewed
ENSG00000227446	A0A140T9F1	unreviewed
ENSG00000278378	Q8IYS5	reviewed
ENSG00000278378	A0A0G2JMM7	unreviewed
ENSG00000234347	Q9GZK7	reviewed
ENSG00000234347	A0A024RCH9	unreviewed
ENSG00000275353	P43632	reviewed
ENSG00000275353	A0A0C4ZN05	unreviewed
ENSG00000237634	Q5JQF7	reviewed
ENSG00000276464	Q6PJE2	reviewed
ENSG00000276464	C9JER0	unreviewed
ENSG00000276464	A0A0J9YWR1	unreviewed
ENSG00000229412	Q96KK4	reviewed
ENSG00000229412	A0A126GV80	unreviewed
ENSG00000229412	A0A087WY02	unreviewed
ENSG00000223687	Q5JNZ3	reviewed
ENSG00000225351	Q5JNZ3	reviewed
ENSG00000232984	Q9GZK4	reviewed
ENSG00000232984	A0A024RCM6	unreviewed
ENSG00000276163	Q6GTX8	reviewed
ENSG00000276163	A0A0G2JLV7	unreviewed
ENSG00000276163	A0A0G2JNK8	unreviewed
ENSG00000276163	A0A0G2JQ50	unreviewed
ENSG00000234101	Q9Y3N9	reviewed
ENSG00000234101	A0A126GVA1	unreviewed
ENSG00000226463	Q9Y3N9	reviewed
ENSG00000226463	A0A126GVA1	unreviewed
ENSG00000233054	O76000	reviewed
ENSG00000233054	A0A126GV76	unreviewed
ENSG00000276061	O95167	reviewed
ENSG00000276061	S4R3I5	unreviewed
ENSG00000276061	A8MUI2	unreviewed
ENSG00000276061	A8MYJ8	unreviewed
ENSG00000276061	S4R3T6	unreviewed
ENSG00000276061	A8MVM8	unreviewed
ENSG00000276061	F2Z2C6	unreviewed
ENSG00000233180	O76000	reviewed
ENSG00000233180	A0A126GV76	unreviewed
ENSG00000226271	O76001	reviewed
ENSG00000226271	A0A126GWH1	unreviewed
ENSG00000228515	P35410	reviewed
ENSG00000228515	W8W3J1	unreviewed
ENSG00000232178	O76001	reviewed
ENSG00000232178	A0A126GWH1	unreviewed
ENSG00000225550	O76002	reviewed
ENSG00000225550	A0A126GW24	unreviewed
ENSG00000231676	O76002	reviewed
ENSG00000231676	A0A126GVA5	unreviewed
ENSG00000236927	Q9UGF5	reviewed
ENSG00000236927	A0A126GWP1	unreviewed
ENSG00000277722	Q6FGG4	unreviewed
ENSG00000232289	Q9GZK7	reviewed
ENSG00000232289	A0A024RCH9	unreviewed
ENSG00000276022	P0C1Z6	reviewed
ENSG00000276022	A0A024R4Q5	unreviewed
ENSG00000225291	Q9UGF5	reviewed
ENSG00000225291	A0A126GW10	unreviewed
ENSG00000230505	Q96KK4	reviewed
ENSG00000230505	A0A0G2JL13	unreviewed
ENSG00000233046	Q9UGF6	reviewed
ENSG00000233046	A0A126GV99	unreviewed
ENSG00000277816	F8WD89	unreviewed
ENSG00000277816	A0A0G2JN08	unreviewed
ENSG00000277816	A0A0G2JNB3	unreviewed
ENSG00000277816	A0A0G2JN67	unreviewed
ENSG00000277816	A0A0G2JLT7	unreviewed
ENSG00000229125	Q9GZK4	reviewed
ENSG00000229125	A0A024RCM6	unreviewed
ENSG00000251394	A0A0G2JL33	unreviewed
ENSG00000237112	Q9UBS5	reviewed
ENSG00000237112	Q5SUJ9	unreviewed
ENSG00000235966	P58182	reviewed
ENSG00000276336	Q14162	reviewed
ENSG00000276336	A0A0A0MR54	unreviewed
ENSG00000276336	I3L4R9	unreviewed
ENSG00000230780	Q9GZK7	reviewed
ENSG00000230780	A0A024RCH9	unreviewed
ENSG00000234954	P35410	reviewed
ENSG00000234954	W8W3J1	unreviewed
ENSG00000224234	Q96KK4	reviewed
ENSG00000224234	A0A0G2JL13	unreviewed
ENSG00000274129	Q9BSV6	reviewed
ENSG00000274129	E7EQB3	unreviewed
ENSG00000274129	A0A024R4N9	unreviewed
ENSG00000274129	B0V3J0	unreviewed
