ensembl_gene_id	uniprot_gn_id	status	N.gly	O.gly	ds	signal.peptide
ENSG00000262607	Q9UPP2	reviewed	0	0	0	FALSE
ENSG00000276263	P0C1Z6	reviewed	0	0	0	FALSE
ENSG00000278046	Q8N6C8	reviewed	5	0	5	TRUE
ENSG00000275744	Q9BYW1	reviewed	1	0	0	FALSE
ENSG00000275404	A6NI73	reviewed	3	0	2	TRUE
ENSG00000274941	O75175	reviewed	0	0	0	FALSE
ENSG00000276907	Q6ZUM4	reviewed	0	0	0	FALSE
ENSG00000206506	P17693	reviewed	1	0	4	TRUE
ENSG00000275045	Q13888	reviewed	0	0	0	FALSE
ENSG00000226858	Q9NU63	reviewed	0	0	0	FALSE
ENSG00000276458	Q96PV6	reviewed	0	0	0	FALSE
ENSG00000274185	P59901	reviewed	4	0	4	TRUE
ENSG00000274148	Q6PI73	reviewed	3	0	4	TRUE
ENSG00000276628	Q96BZ8	reviewed	0	0	0	FALSE
ENSG00000137403	P30511	reviewed	1	0	2	TRUE
ENSG00000278154	Q6GTX8	reviewed	1	0	1	TRUE
ENSG00000278519	Q96N66	reviewed	1	0	0	FALSE
ENSG00000233795	Q9P1U0	reviewed	0	0	0	FALSE
ENSG00000235346	P17693	reviewed	1	0	4	TRUE
ENSG00000274078	Q9BSV6	reviewed	0	0	0	FALSE
ENSG00000273633	Q6NZY7	reviewed	0	0	0	FALSE
ENSG00000276887	Q9H313	reviewed	4	0	0	FALSE
ENSG00000236808	Q9P1U0	reviewed	0	0	0	FALSE
ENSG00000274084	Q6ISS4	reviewed	0	0	1	TRUE
ENSG00000277359	P46781	reviewed	0	0	0	FALSE
ENSG00000273686	P61769	reviewed	7	0	1	TRUE
ENSG00000276848	Q9H7L2	reviewed	1	0	2	TRUE
ENSG00000274000	Q8N149	reviewed	7	0	4	TRUE
ENSG00000277800	Q9Y458	reviewed	0	0	0	FALSE
ENSG00000276358	Q9Y4G2	reviewed	0	0	0	FALSE
ENSG00000278211	Q86WT6	reviewed	0	0	0	FALSE
ENSG00000237829	O60927	reviewed	0	0	0	FALSE
ENSG00000230413	P17693	reviewed	1	0	4	TRUE
ENSG00000275544	Q02338	reviewed	0	1	0	FALSE
ENSG00000237403	O60927	reviewed	0	0	0	FALSE
ENSG00000230467	Q9H2S5	reviewed	0	0	0	FALSE
ENSG00000274935	O75019	reviewed	6	0	5	TRUE
ENSG00000224168	Q9BZY9	reviewed	0	0	0	FALSE
ENSG00000230332	Q9H2S5	reviewed	0	0	0	FALSE
ENSG00000278437	O75023	reviewed	3	0	4	TRUE
ENSG00000274305	Q96PV6	reviewed	0	0	0	FALSE
ENSG00000223531	Q9BZY9	reviewed	0	0	0	FALSE
ENSG00000276191	P34998	reviewed	5	0	4	TRUE
ENSG00000235176	Q9P1U0	reviewed	0	0	0	FALSE
ENSG00000274669	Q8NHL6	reviewed	3	0	5	TRUE
ENSG00000229346	Q9UDY6	reviewed	0	0	0	FALSE
ENSG00000274495	Q96B70	reviewed	0	0	0	FALSE
ENSG00000273622	Q6NZY7	reviewed	0	0	0	FALSE
ENSG00000275136	P24071	reviewed	5	0	2	TRUE
ENSG00000275463	Q8N423	reviewed	3	0	5	TRUE
ENSG00000229381	Q9UDY6	reviewed	0	0	0	FALSE
ENSG00000224145	Q9C019	reviewed	0	0	0	FALSE
ENSG00000276033	Q9H7L2	reviewed	1	0	2	TRUE
ENSG00000278613	Q13075	reviewed	0	0	0	FALSE
ENSG00000278634	Q8N149	reviewed	7	0	4	TRUE
ENSG00000235905	Q9C019	reviewed	0	0	0	FALSE
ENSG00000236560	O60927	reviewed	0	0	0	FALSE
ENSG00000234046	Q12899	reviewed	0	0	0	FALSE
ENSG00000277179	Q8WX94	reviewed	0	0	0	FALSE
ENSG00000276701	P14174	reviewed	0	0	0	FALSE
ENSG00000237733	Q9H2S5	reviewed	0	0	0	FALSE
ENSG00000231641	Q12899	reviewed	0	0	0	FALSE
ENSG00000274638	Q9NX02	reviewed	0	0	0	FALSE
ENSG00000225130	Q9BZY9	reviewed	0	0	0	FALSE
ENSG00000278695	P0CG30	reviewed	0	0	0	FALSE
ENSG00000277398	O75019	reviewed	6	0	5	TRUE
ENSG00000274952	P43628	reviewed	3	0	2	TRUE
ENSG00000235443	Q9P1U0	reviewed	0	0	0	FALSE
ENSG00000275758	A6NHG4	reviewed	0	0	0	FALSE
ENSG00000276341	Q8NBN7	reviewed	0	0	0	FALSE
ENSG00000237046	Q6P9F5	reviewed	0	0	0	FALSE
ENSG00000275003	P30046	reviewed	0	0	0	FALSE
ENSG00000235025	Q9UDY6	reviewed	0	0	0	FALSE
ENSG00000225201	P13747	reviewed	1	0	2	TRUE
ENSG00000277773	Q16637	reviewed	0	0	0	FALSE
ENSG00000277807	Q8NHL6	reviewed	3	0	5	TRUE
ENSG00000277897	P0CG29	reviewed	0	0	0	FALSE
ENSG00000229929	Q9HCM9	reviewed	0	0	0	FALSE
ENSG00000233599	Q9C019	reviewed	0	0	0	FALSE
ENSG00000275841	Q8N6C8	reviewed	5	0	5	TRUE
ENSG00000278300	P43631	reviewed	3	0	2	TRUE
ENSG00000228581	P36915	reviewed	0	0	0	FALSE
ENSG00000233314	O60927	reviewed	0	0	0	FALSE
ENSG00000231002	Q12899	reviewed	0	0	0	FALSE
ENSG00000277956	P10636	reviewed	13	3	1	FALSE
ENSG00000274113	A6NI73	reviewed	3	0	2	TRUE
ENSG00000277656	P30711	reviewed	0	0	0	FALSE
ENSG00000277786	Q8WX94	reviewed	0	0	0	FALSE
ENSG00000236967	Q9H2S5	reviewed	0	0	0	FALSE
ENSG00000278839	O75920	reviewed	0	0	0	FALSE
ENSG00000236949	Q9P1U0	reviewed	0	0	0	FALSE
ENSG00000275181	Q99678	reviewed	2	0	0	FALSE
ENSG00000277092	P59901	reviewed	4	0	4	TRUE
ENSG00000239927	Q9H633	reviewed	0	0	0	FALSE
ENSG00000275575	O75365	reviewed	0	0	1	FALSE
ENSG00000233564	P79522	reviewed	0	0	0	FALSE
ENSG00000275082	Q9NX02	reviewed	0	0	0	FALSE
ENSG00000224496	Q6P9F5	reviewed	0	0	0	FALSE
ENSG00000276836	Q6ZUM4	reviewed	0	0	0	FALSE
ENSG00000276053	Q6GTX8	reviewed	1	0	1	TRUE
ENSG00000237703	Q9UDY6	reviewed	0	0	0	FALSE
ENSG00000236342	Q8NE71	reviewed	0	0	0	FALSE
ENSG00000275483	Q8WX94	reviewed	0	0	0	FALSE
ENSG00000278149	Q8NBN7	reviewed	0	0	0	FALSE
ENSG00000230254	P13747	reviewed	1	0	2	TRUE
ENSG00000206502	Q9P1U0	reviewed	0	0	0	FALSE
ENSG00000274675	Q6P1K8	reviewed	0	0	0	FALSE
ENSG00000235259	Q9C019	reviewed	0	0	0	FALSE
ENSG00000224859	Q9P1U0	reviewed	0	0	0	FALSE
ENSG00000278682	Q9NX02	reviewed	0	0	0	FALSE
ENSG00000227720	O60927	reviewed	0	0	0	FALSE
ENSG00000262145	Q9Y6H3	reviewed	0	0	0	FALSE
ENSG00000226437	Q9HCM9	reviewed	0	0	0	FALSE
ENSG00000228881	Q12899	reviewed	0	0	0	FALSE
ENSG00000226882	P36915	reviewed	0	0	0	FALSE
ENSG00000278284	Q8NBN7	reviewed	0	0	0	FALSE
ENSG00000235022	Q9H2S5	reviewed	0	0	0	FALSE
ENSG00000233573	Q9BZY9	reviewed	0	0	0	FALSE
ENSG00000206501	O60927	reviewed	0	0	0	FALSE
ENSG00000277111	Q9Y4G2	reviewed	0	0	0	FALSE
ENSG00000229202	P79522	reviewed	0	0	0	FALSE
ENSG00000234058	O60927	reviewed	0	0	0	FALSE
ENSG00000235291	Q96QC0	reviewed	0	0	0	FALSE
ENSG00000239865	Q9H633	reviewed	0	0	0	FALSE
ENSG00000206500	Q9H2S5	reviewed	0	0	0	FALSE
ENSG00000137397	Q9BZY9	reviewed	0	0	0	FALSE
ENSG00000227472	Q9UDY6	reviewed	0	0	0	FALSE
ENSG00000225989	Q8NE71	reviewed	0	0	0	FALSE
ENSG00000227171	Q9H2S5	reviewed	0	0	0	FALSE
ENSG00000235960	Q9C019	reviewed	0	0	0	FALSE
ENSG00000230308	Q9HCM9	reviewed	0	0	0	FALSE
ENSG00000262243	P23141	reviewed	1	0	2	TRUE
ENSG00000172524	Q6P9F5	reviewed	0	0	0	FALSE
ENSG00000236632	P13747	reviewed	1	0	2	TRUE
ENSG00000229861	Q9Y676	reviewed	0	0	0	FALSE
ENSG00000137394	Q9UDY6	reviewed	0	0	0	FALSE
ENSG00000273873	A6H8Y1	reviewed	0	0	0	FALSE
ENSG00000228001	Q6P9F5	reviewed	0	0	0	FALSE
ENSG00000276276	Q8IVW1	reviewed	0	0	0	FALSE
ENSG00000226060	Q12899	reviewed	0	0	0	FALSE
ENSG00000275650	Q9H313	reviewed	4	0	0	FALSE
ENSG00000275748	Q8IVW1	reviewed	0	0	0	FALSE
ENSG00000237192	Q9UDY6	reviewed	0	0	0	FALSE
ENSG00000232143	P36915	reviewed	0	0	0	FALSE
ENSG00000137384	Q9C019	reviewed	0	0	0	FALSE
ENSG00000231257	Q5SQI0	reviewed	0	0	0	FALSE
ENSG00000227147	Q9C019	reviewed	0	0	0	FALSE
ENSG00000241779	Q9H633	reviewed	0	0	0	FALSE
ENSG00000137313	Q12899	reviewed	0	0	0	FALSE
ENSG00000223766	P79522	reviewed	0	0	0	FALSE
ENSG00000277924	P43628	reviewed	3	0	2	TRUE
ENSG00000230230	Q12899	reviewed	0	0	0	FALSE
ENSG00000276262	P46459	reviewed	0	0	0	FALSE
ENSG00000231129	Q8NE71	reviewed	0	0	0	FALSE
ENSG00000276681	Q96PV6	reviewed	0	0	0	FALSE
ENSG00000238104	Q96QC0	reviewed	0	0	0	FALSE
ENSG00000275777	A0A0C4DH55	reviewed	0	0	1	TRUE
ENSG00000232839	Q9HCM9	reviewed	0	0	0	FALSE
ENSG00000277641	P56703	reviewed	2	0	11	TRUE
ENSG00000273574	Q96B70	reviewed	0	0	0	FALSE
ENSG00000223775	Q9Y676	reviewed	0	0	0	FALSE
ENSG00000278444	Q6NZY7	reviewed	0	0	0	FALSE
ENSG00000276799	O14905	reviewed	1	0	11	TRUE
ENSG00000230341	Q6NYC8	reviewed	0	0	0	FALSE
ENSG00000277335	Q6ISS4	reviewed	0	0	1	TRUE
ENSG00000276155	P10636	reviewed	13	3	1	FALSE
ENSG00000206495	Q9HCM9	reviewed	0	0	0	FALSE
ENSG00000277730	P0DMR2	reviewed	0	0	0	TRUE
ENSG00000275918	Q9H7L2	reviewed	1	0	2	TRUE
ENSG00000228854	Q8IXM6	reviewed	0	0	0	FALSE
ENSG00000224994	Q9HCM9	reviewed	0	0	0	FALSE
ENSG00000234549	Q5SQI0	reviewed	0	0	0	FALSE
ENSG00000262334	Q9UNE2	reviewed	0	0	0	FALSE
ENSG00000231737	Q96QC0	reviewed	0	0	0	FALSE
ENSG00000243009	Q9H633	reviewed	0	0	0	FALSE
ENSG00000275290	Q8N149	reviewed	7	0	4	TRUE
ENSG00000242726	Q9H633	reviewed	0	0	0	FALSE
ENSG00000234012	Q14676	reviewed	0	0	0	FALSE
ENSG00000226111	Q9Y676	reviewed	0	0	0	FALSE
ENSG00000224120	Q5SQH8	reviewed	0	0	0	FALSE
ENSG00000229252	P13747	reviewed	1	0	2	TRUE
ENSG00000241863	Q9H633	reviewed	0	0	0	FALSE
ENSG00000273326	Q9NYW3	reviewed	2	0	0	FALSE
ENSG00000272712	Q9NYW2	reviewed	1	0	0	FALSE
ENSG00000273086	Q9NYW1	reviewed	1	0	0	FALSE
ENSG00000231377	O60231	reviewed	0	0	0	FALSE
ENSG00000263247	Q16378	reviewed	0	0	0	TRUE
ENSG00000275525	O75019	reviewed	6	0	5	TRUE
ENSG00000276634	P43632	reviewed	5	0	2	TRUE
ENSG00000229470	P36915	reviewed	0	0	0	FALSE
ENSG00000206493	P13747	reviewed	1	0	2	TRUE
ENSG00000224156	P07437	reviewed	0	0	0	FALSE
ENSG00000275566	P43630	reviewed	4	0	3	TRUE
ENSG00000235658	Q5SQI0	reviewed	0	0	0	FALSE
ENSG00000233904	P13747	reviewed	1	0	2	TRUE
ENSG00000272805	Q9NYW0	reviewed	2	0	0	FALSE
ENSG00000273457	Q9NYV9	reviewed	2	0	0	FALSE
ENSG00000206492	P36915	reviewed	0	0	0	FALSE
ENSG00000261984	Q9NYV8	reviewed	3	0	0	FALSE
ENSG00000223887	P79522	reviewed	0	0	0	FALSE
ENSG00000273431	P59544	reviewed	1	0	0	FALSE
ENSG00000225060	Q6NYC8	reviewed	0	0	0	FALSE
ENSG00000273092	P59543	reviewed	2	0	0	FALSE
ENSG00000263028	P59542	reviewed	1	0	0	FALSE
ENSG00000263097	P59538	reviewed	1	0	0	FALSE
ENSG00000262525	P59540	reviewed	2	0	0	FALSE
ENSG00000262612	P59537	reviewed	2	0	0	FALSE
ENSG00000235986	P36915	reviewed	0	0	0	FALSE
ENSG00000275564	P24071	reviewed	5	0	2	TRUE
ENSG00000262111	P59541	reviewed	2	0	0	FALSE
ENSG00000274953	Q6UX27	reviewed	2	0	1	TRUE
ENSG00000232169	Q8NE71	reviewed	0	0	0	FALSE
ENSG00000234809	Q8IXM6	reviewed	0	0	0	FALSE
ENSG00000206491	P79522	reviewed	0	0	0	FALSE
ENSG00000231179	X6R344	reviewed	4	0	2	TRUE
ENSG00000237100	Q5SQH8	reviewed	0	0	0	FALSE
ENSG00000228186	P79522	reviewed	0	0	0	FALSE
ENSG00000275123	B6A8C7	reviewed	1	0	2	TRUE
ENSG00000206490	Q8NE71	reviewed	0	0	0	FALSE
ENSG00000225228	P59942	reviewed	0	0	0	FALSE
ENSG00000275551	Q8IYS5	reviewed	2	0	1	TRUE
ENSG00000237095	Q14676	reviewed	0	0	0	FALSE
ENSG00000226171	O60231	reviewed	0	0	0	FALSE
ENSG00000236149	Q8NE71	reviewed	0	0	0	FALSE
ENSG00000273833	P0C1Z6	reviewed	0	0	0	FALSE
ENSG00000273535	O76036	reviewed	1	0	2	TRUE
ENSG00000227804	Q96QC0	reviewed	0	0	0	FALSE
ENSG00000229684	P07437	reviewed	0	0	0	FALSE
ENSG00000274854	P01699	reviewed	0	0	1	TRUE
ENSG00000278293	P04211	reviewed	0	0	1	TRUE
ENSG00000277015	Q9BXA9	reviewed	0	0	0	FALSE
ENSG00000273943	O75175	reviewed	0	0	0	FALSE
ENSG00000281536	A0A0G2JS06	reviewed	0	0	1	TRUE
ENSG00000274575	P01703	reviewed	0	0	1	TRUE
ENSG00000233164	Q5SQH8	reviewed	0	0	0	FALSE
ENSG00000281471	A0A075B6J1	reviewed	0	0	1	TRUE
ENSG00000263186	A8MUX0	reviewed	0	0	0	FALSE
ENSG00000263341	Q9BYP8	reviewed	0	0	0	FALSE
ENSG00000273737	A0A0B4J1U3	reviewed	0	0	1	TRUE
ENSG00000261986	O76009	reviewed	0	0	0	FALSE
ENSG00000231135	Q14676	reviewed	0	0	0	FALSE
ENSG00000278426	Q96BZ8	reviewed	0	0	0	FALSE
ENSG00000263012	Q14525	reviewed	0	0	0	FALSE
ENSG00000275013	P78395	reviewed	0	0	0	FALSE
ENSG00000233813	Q9Y676	reviewed	0	0	0	FALSE
ENSG00000233049	O60231	reviewed	0	0	0	FALSE
ENSG00000277923	Q96N66	reviewed	1	0	0	FALSE
ENSG00000275730	Q8NHJ6	reviewed	0	0	2	TRUE
ENSG00000262993	Q15323	reviewed	0	0	0	FALSE
ENSG00000278174	P46459	reviewed	0	0	0	FALSE
ENSG00000232421	P07437	reviewed	0	0	0	FALSE
ENSG00000273896	Q9BSV6	reviewed	0	0	0	FALSE
ENSG00000263022	O76014	reviewed	0	0	0	FALSE
ENSG00000278563	Q2M2H8	reviewed	4	0	6	FALSE
ENSG00000230995	Q96QC0	reviewed	0	0	0	FALSE
ENSG00000274005	P46781	reviewed	0	0	0	FALSE
ENSG00000231314	Q06643	reviewed	1	0	0	FALSE
ENSG00000206489	Q96QC0	reviewed	0	0	0	FALSE
ENSG00000229061	Q5SQI0	reviewed	0	0	0	FALSE
ENSG00000230143	O75955	reviewed	0	0	0	FALSE
ENSG00000281345	A0A075B6J2	reviewed	0	0	1	TRUE
ENSG00000280866	A0A0A0MS00	reviewed	1	0	0	TRUE
ENSG00000276785	Q8IYP2	reviewed	2	0	4	TRUE
ENSG00000277626	P56703	reviewed	2	0	11	TRUE
ENSG00000235915	O00453	reviewed	0	0	0	FALSE
ENSG00000227420	Q9Y676	reviewed	0	0	0	FALSE
ENSG00000275658	P43628	reviewed	3	0	2	TRUE
ENSG00000229998	Q6NYC8	reviewed	0	0	0	FALSE
ENSG00000277090	Q08AF8	reviewed	0	0	0	FALSE
ENSG00000282624	A0A576	reviewed	1	0	1	TRUE
ENSG00000282803	A0A578	reviewed	1	0	1	TRUE
ENSG00000281970	A0A0K0K1D8	reviewed	1	0	1	TRUE
ENSG00000282225	A0A0A6YYK4	reviewed	0	0	0	TRUE
ENSG00000203624	Q9Y676	reviewed	0	0	0	FALSE
ENSG00000282285	A0A539	reviewed	2	0	1	TRUE
ENSG00000282719	A0A0J9YXY3	reviewed	1	0	1	TRUE
ENSG00000282719	P0DPF7	reviewed	1	0	1	TRUE
ENSG00000228867	Q8IXM6	reviewed	0	0	0	FALSE
ENSG00000282543	A0A589	reviewed	2	0	1	TRUE
ENSG00000282353	P0DPF7	reviewed	1	0	1	TRUE
ENSG00000282506	A0A1B0GXF2	reviewed	0	0	1	TRUE
ENSG00000223752	Q5SQI0	reviewed	0	0	0	FALSE
ENSG00000282618	A0A0K0K1A3	reviewed	0	0	1	TRUE
ENSG00000282711	A0A0K0K1C0	reviewed	0	0	1	TRUE
ENSG00000282007	A0A0K0K1G8	reviewed	0	0	1	TRUE
ENSG00000234370	Q92759	reviewed	0	0	0	FALSE
ENSG00000277110	A0A0K0K1A5	reviewed	1	0	1	TRUE
ENSG00000206488	Q5SQI0	reviewed	0	0	0	FALSE
ENSG00000282470	A0A0A0MS04	reviewed	1	0	1	TRUE
ENSG00000282098	A0A599	reviewed	1	0	1	TRUE
ENSG00000282179	A0A0K0K1E9	reviewed	0	0	1	TRUE
ENSG00000282748	A0A0A0MS05	reviewed	1	0	1	TRUE
ENSG00000282610	A0A0J9YX75	reviewed	1	0	1	TRUE
ENSG00000228575	Q14676	reviewed	0	0	0	FALSE
ENSG00000276495	Q99767	reviewed	0	0	0	FALSE
ENSG00000282040	A0A1B0GX51	reviewed	0	0	1	TRUE
ENSG00000282054	A0A5A2	reviewed	1	0	1	TRUE
ENSG00000282407	A0A0A6YYD4	reviewed	1	0	1	TRUE
ENSG00000282340	A0A0K0K1G6	reviewed	0	0	1	TRUE
ENSG00000282242	A0A5A6	reviewed	0	0	1	TRUE
ENSG00000282208	P01733	reviewed	1	0	1	TRUE
ENSG00000235030	P46695	reviewed	1	0	0	FALSE
ENSG00000282252	A0A5B0	reviewed	0	0	1	TRUE
ENSG00000276196	Q8N743	reviewed	3	0	3	TRUE
ENSG00000236315	O14931	reviewed	2	0	1	TRUE
ENSG00000282415	A0A087WV62	reviewed	0	0	1	TRUE
ENSG00000282483	A0A087X0K7	reviewed	1	0	0	TRUE
ENSG00000274418	Q8NBN7	reviewed	0	0	0	FALSE
ENSG00000282449	A0A0A0MS06	reviewed	0	0	1	TRUE
ENSG00000282017	P0CJ73	reviewed	0	0	0	FALSE
ENSG00000277071	Q8WX94	reviewed	0	0	0	FALSE
ENSG00000274410	P43628	reviewed	3	0	2	TRUE
ENSG00000282234	A0A0K0K1C4	reviewed	1	0	1	TRUE
ENSG00000282812	A0A5B6	reviewed	1	0	1	TRUE
ENSG00000282628	A0A5B7	reviewed	1	0	1	TRUE
ENSG00000274247	P07477	reviewed	0	0	5	TRUE
ENSG00000232575	P07437	reviewed	0	0	0	FALSE
ENSG00000278789	Q9NX02	reviewed	0	0	0	FALSE
ENSG00000237582	Q01860	reviewed	0	0	0	FALSE
ENSG00000237012	Q5SQH8	reviewed	0	0	0	FALSE
ENSG00000282049	P07478	reviewed	0	0	4	TRUE
ENSG00000274504	Q8NBN7	reviewed	0	0	0	FALSE
ENSG00000274036	P43629	reviewed	3	0	3	TRUE
ENSG00000282130	Q96MG7	reviewed	0	0	0	FALSE
ENSG00000277401	Q07157	reviewed	0	0	0	FALSE
ENSG00000233418	O60231	reviewed	0	0	0	FALSE
ENSG00000282297	A0A0K0K1B3	reviewed	1	0	1	TRUE
ENSG00000233641	Q5SQH8	reviewed	0	0	0	FALSE
ENSG00000277181	P43630	reviewed	4	0	3	TRUE
ENSG00000227861	Q5SSQ6	reviewed	0	0	0	FALSE
ENSG00000238203	Q9Y334	reviewed	1	0	0	TRUE
ENSG00000230128	P46695	reviewed	1	0	0	FALSE
ENSG00000233561	O60231	reviewed	0	0	0	FALSE
ENSG00000206487	Q5SQH8	reviewed	0	0	0	FALSE
ENSG00000234000	Q6NYC8	reviewed	0	0	0	FALSE
ENSG00000231116	P26640	reviewed	0	0	0	FALSE
ENSG00000278119	A6NMD2	reviewed	0	0	0	FALSE
ENSG00000236843	Q8IXM6	reviewed	0	0	0	FALSE
ENSG00000274580	P24071	reviewed	5	0	2	TRUE
ENSG00000206486	O60231	reviewed	0	0	0	FALSE
ENSG00000234078	Q08345	reviewed	4	0	3	TRUE
ENSG00000237814	Q6UW10	reviewed	1	0	0	TRUE
ENSG00000278006	P55774	reviewed	0	0	2	TRUE
ENSG00000274734	Q3KRB8	reviewed	0	0	0	FALSE
ENSG00000227506	Q5SSG8	reviewed	1	0	0	TRUE
ENSG00000276787	Q9Y2M0	reviewed	0	0	0	FALSE
ENSG00000278567	P10147	reviewed	0	0	2	TRUE
ENSG00000274538	Q53GA4	reviewed	0	0	0	FALSE
ENSG00000225589	Q14676	reviewed	0	0	0	FALSE
ENSG00000277086	Q9NXD2	reviewed	0	0	0	FALSE
ENSG00000224105	Q6UXA7	reviewed	0	0	0	TRUE
ENSG00000224979	Q9Y333	reviewed	0	0	0	FALSE
ENSG00000278718	P57764	reviewed	0	0	0	FALSE
ENSG00000233734	Q9UIG5	reviewed	0	0	0	FALSE
ENSG00000263014	Q96LB4	reviewed	0	0	0	FALSE
ENSG00000273562	Q99733	reviewed	0	0	0	FALSE
ENSG00000277943	P13236	reviewed	0	0	2	TRUE
ENSG00000227246	Q9UIG4	reviewed	0	0	0	TRUE
ENSG00000235941	P0DMV8	reviewed	0	0	0	FALSE
ENSG00000206485	Q6NYC8	reviewed	0	0	0	FALSE
ENSG00000262418	P08575	reviewed	17	0	0	TRUE
ENSG00000232804	P0DMV9	reviewed	0	0	0	FALSE
ENSG00000277796	P16619	reviewed	0	0	2	TRUE
ENSG00000235773	Q8IXM6	reviewed	0	0	0	FALSE
ENSG00000275156	O76036	reviewed	1	0	2	TRUE
ENSG00000235067	P07437	reviewed	0	0	0	FALSE
ENSG00000282604	Q8NHW4	reviewed	0	0	2	TRUE
ENSG00000206484	Q8IXM6	reviewed	0	0	0	FALSE
ENSG00000275821	Q96L11	reviewed	0	0	0	TRUE
ENSG00000276615	P23276	reviewed	5	0	6	FALSE
ENSG00000206379	O75955	reviewed	0	0	0	FALSE
ENSG00000224587	Q14676	reviewed	0	0	0	FALSE
ENSG00000274571	Q8WX94	reviewed	0	0	0	FALSE
ENSG00000277781	A6NGR9	reviewed	0	0	0	FALSE
ENSG00000206481	Q14676	reviewed	0	0	0	FALSE
ENSG00000273914	Q8NGT5	reviewed	1	0	0	FALSE
ENSG00000277378	Q8N148	reviewed	1	0	1	FALSE
ENSG00000228691	Q99519	reviewed	3	0	0	TRUE
ENSG00000274665	P20472	reviewed	0	0	0	FALSE
ENSG00000227739	P07437	reviewed	0	0	0	FALSE
ENSG00000277768	P16619	reviewed	0	0	2	TRUE
ENSG00000275746	Q9Y2Y9	reviewed	0	0	0	FALSE
ENSG00000183311	P07437	reviewed	0	0	0	FALSE
ENSG00000235336	Q53GD3	reviewed	7	0	0	FALSE
ENSG00000275313	Q8NHW4	reviewed	0	0	2	TRUE
ENSG00000278488	Q6XQN6	reviewed	0	0	0	FALSE
ENSG00000232280	O75955	reviewed	0	0	0	FALSE
ENSG00000275568	Q6P4F7	reviewed	0	0	0	FALSE
ENSG00000273992	Q9NX02	reviewed	0	0	0	FALSE
ENSG00000233149	Q92759	reviewed	0	0	0	FALSE
ENSG00000275861	A0A087WXS9	reviewed	0	0	0	FALSE
ENSG00000206480	O75955	reviewed	0	0	0	FALSE
ENSG00000227231	P46695	reviewed	1	0	0	FALSE
ENSG00000235068	Q01860	reviewed	0	0	0	FALSE
ENSG00000278191	P49589	reviewed	0	0	0	FALSE
ENSG00000277614	P05408	reviewed	0	0	1	TRUE
ENSG00000232045	Q96KQ7	reviewed	0	0	0	FALSE
ENSG00000276886	O60565	reviewed	1	0	4	TRUE
ENSG00000230456	Q08345	reviewed	4	0	3	TRUE
ENSG00000273594	P29692	reviewed	0	0	0	FALSE
ENSG00000276363	Q6UX27	reviewed	2	0	1	TRUE
ENSG00000237155	P46695	reviewed	1	0	0	FALSE
ENSG00000277439	Q9HCN6	reviewed	1	0	2	TRUE
ENSG00000276583	Q8N307	reviewed	3	0	0	TRUE
ENSG00000276145	B6A8C7	reviewed	1	0	2	TRUE
ENSG00000137332	Q08345	reviewed	4	0	3	TRUE
ENSG00000278624	P20160	reviewed	3	0	4	TRUE
ENSG00000276982	Q8IYS5	reviewed	2	0	1	TRUE
ENSG00000277804	P24158	reviewed	2	0	4	TRUE
ENSG00000206478	P46695	reviewed	1	0	0	FALSE
ENSG00000276684	Q8NBN7	reviewed	0	0	0	FALSE
ENSG00000275086	P0C1Z6	reviewed	0	0	0	FALSE
ENSG00000277571	P08246	reviewed	3	0	4	TRUE
ENSG00000274619	P00746	reviewed	0	0	4	TRUE
ENSG00000215522	Q08345	reviewed	4	0	3	TRUE
ENSG00000276082	O75175	reviewed	0	0	0	FALSE
ENSG00000275935	Q96BZ8	reviewed	0	0	0	FALSE
ENSG00000277025	Q96N66	reviewed	1	0	0	FALSE
ENSG00000226384	Q92759	reviewed	0	0	0	FALSE
ENSG00000274672	Q9BSV6	reviewed	0	0	0	FALSE
ENSG00000275323	P46781	reviewed	0	0	0	FALSE
ENSG00000230072	Q6UW10	reviewed	1	0	0	TRUE
ENSG00000238056	Q99946	reviewed	0	0	0	FALSE
ENSG00000231624	Q6UXA7	reviewed	0	0	0	TRUE
ENSG00000231094	Q9UIG5	reviewed	0	0	0	FALSE
ENSG00000236649	Q9UMR5	reviewed	5	0	3	TRUE
ENSG00000234605	Q9UIG4	reviewed	0	0	0	TRUE
ENSG00000275723	Q6IQ20	reviewed	0	0	0	FALSE
ENSG00000236895	Q92759	reviewed	0	0	0	FALSE
ENSG00000276804	Q8WX94	reviewed	0	0	0	FALSE
ENSG00000275843	Q9NX02	reviewed	0	0	0	FALSE
ENSG00000221974	Q92759	reviewed	0	0	0	FALSE
ENSG00000278062	Q9BRH9	reviewed	0	0	0	FALSE
ENSG00000273944	Q8NBN7	reviewed	0	0	0	FALSE
ENSG00000277649	Q9Y584	reviewed	0	0	2	FALSE
ENSG00000278741	Q12979	reviewed	0	0	0	FALSE
ENSG00000240389	Q99944	reviewed	1	0	9	TRUE
ENSG00000274338	Q9H7T0	reviewed	5	0	0	FALSE
ENSG00000275368	Q8IZS6	reviewed	0	0	0	FALSE
ENSG00000225454	Q6UW10	reviewed	1	0	0	TRUE
ENSG00000230336	Q01860	reviewed	0	0	0	FALSE
ENSG00000276187	Q5T6L9	reviewed	0	0	0	FALSE
ENSG00000232251	Q3MIW9	reviewed	3	0	0	TRUE
ENSG00000236873	Q99943	reviewed	0	0	0	TRUE
