ensembl_gene_id	uniprot_gn_id	N.gly	O.gly	signal.peptide
ENSG00000281690	A0A0G2JRM9	NA	NA	TRUE
ENSG00000277069	Q9NSD7	2	0	FALSE
ENSG00000281919	A0A0G2JQI6	NA	NA	FALSE
ENSG00000281919	A0A0G2JSC7	NA	NA	FALSE
ENSG00000281919	A0A0G2JSD6	NA	NA	FALSE
ENSG00000276856	A0A0G2JPW5	NA	NA	FALSE
ENSG00000276856	A0A0G2JSA7	NA	NA	FALSE
ENSG00000276856	A0A0G2JQX1	NA	NA	FALSE
ENSG00000276856	A0A0G2JRG1	NA	NA	FALSE
ENSG00000275062	A0A0G2JMQ2	NA	NA	TRUE
ENSG00000278759	A0A0J9YWI5	NA	NA	FALSE
ENSG00000278759	A0A0J9YXU4	NA	NA	FALSE
ENSG00000278759	A0A0J9YVR1	NA	NA	FALSE
ENSG00000278759	A0A0J9YVU1	NA	NA	FALSE
ENSG00000278759	A0A0J9YY08	NA	NA	FALSE
ENSG00000278759	A0A0J9YYG2	NA	NA	FALSE
ENSG00000281775	A0A0G2JQF2	NA	NA	FALSE
ENSG00000280807	A0A0G2JR45	NA	NA	FALSE
ENSG00000275008	P43628	3	0	TRUE
ENSG00000275008	E3NZD8	NA	NA	TRUE
ENSG00000274692	Q6H2H3	NA	NA	TRUE
ENSG00000278201	A0A0G2JNE8	NA	NA	TRUE
ENSG00000278201	Q86U48	NA	NA	TRUE
ENSG00000278247	Q8N7Z2	NA	NA	FALSE
ENSG00000262634	Q96BD8	NA	NA	FALSE
ENSG00000262634	A0A024R294	NA	NA	FALSE
ENSG00000262634	K7EP61	NA	NA	FALSE
ENSG00000262634	K7EPW0	NA	NA	FALSE
ENSG00000274404	A0A0G2JP21	NA	NA	FALSE
ENSG00000274404	A0A0G2JRP8	NA	NA	FALSE
ENSG00000262795	P38484	6	0	TRUE
ENSG00000262795	A0A0G2JLE8	NA	NA	FALSE
ENSG00000274679	Q9H0A9	NA	NA	FALSE
ENSG00000277429	O75920	NA	NA	FALSE
ENSG00000277429	E5RHJ0	NA	NA	FALSE
ENSG00000277429	E5RIQ9	NA	NA	FALSE
ENSG00000277429	D6RC42	NA	NA	FALSE
ENSG00000277429	D6RC90	NA	NA	FALSE
ENSG00000277429	D6RCL9	NA	NA	FALSE
ENSG00000262860	Q8ND56	NA	NA	FALSE
ENSG00000262860	I3L4Q1	NA	NA	FALSE
ENSG00000262860	A0A140TA66	NA	NA	FALSE
ENSG00000262860	A0A140TA76	NA	NA	FALSE
ENSG00000262860	A0A0G2JQ95	NA	NA	FALSE
ENSG00000276230	P13489	NA	NA	FALSE
ENSG00000276230	E9PLZ3	NA	NA	FALSE
ENSG00000276230	H0YCR7	NA	NA	FALSE
ENSG00000276230	E9PMA9	NA	NA	FALSE
ENSG00000276230	E9PIM9	NA	NA	FALSE
ENSG00000276230	E9PR82	NA	NA	FALSE
ENSG00000276230	E9PMI1	NA	NA	FALSE
ENSG00000276230	E9PMJ3	NA	NA	FALSE
ENSG00000282152	A0A0J9YVY4	NA	NA	FALSE
ENSG00000261846	Q6P093	NA	NA	TRUE
ENSG00000261846	F8WFE5	NA	NA	TRUE
ENSG00000273772	Q16637	NA	NA	FALSE
ENSG00000273772	H0YBZ9	NA	NA	FALSE
ENSG00000273772	E7EQZ4	NA	NA	FALSE
ENSG00000273772	B4DP61	NA	NA	FALSE
ENSG00000277033	Q67FW5	NA	NA	FALSE
ENSG00000277033	I3L1A1	NA	NA	FALSE
ENSG00000277033	I3L4B6	NA	NA	FALSE
ENSG00000277033	I3L232	NA	NA	FALSE
ENSG00000276806	A0A0C4ZQX3	NA	NA	TRUE
ENSG00000279389	K7EPA0	NA	NA	FALSE
ENSG00000279389	A0A0G2JQ84	NA	NA	FALSE
ENSG00000279389	A0A0G2JQ76	NA	NA	FALSE
ENSG00000263160	P56557	NA	NA	FALSE
ENSG00000263160	F8WDH1	NA	NA	FALSE
ENSG00000263160	C9K0I4	NA	NA	FALSE
ENSG00000263160	F8WBF4	NA	NA	FALSE
ENSG00000275009	Q8N7Z2	NA	NA	FALSE
ENSG00000273793	Q13202	NA	NA	FALSE
ENSG00000274283	O43469	NA	NA	TRUE
ENSG00000274283	A0A0G2JMV4	NA	NA	TRUE
ENSG00000262788	Q969X6	NA	NA	FALSE
ENSG00000262788	H3BRM8	NA	NA	FALSE
ENSG00000281758	A0A0G2JRL8	NA	NA	FALSE
ENSG00000278210	Q6L8H4	NA	NA	FALSE
ENSG00000278489	Q701N4	NA	NA	FALSE
ENSG00000277475	A0AVG0	NA	NA	FALSE
ENSG00000275920	Q6L8H2	NA	NA	FALSE
ENSG00000277068	A0A087WWJ3	NA	NA	FALSE
ENSG00000277068	A8MUN0	NA	NA	FALSE
ENSG00000277291	Q701N2	NA	NA	FALSE
ENSG00000278728	Q9UHC6	12	0	TRUE
ENSG00000278165	Q13202	NA	NA	FALSE
ENSG00000263141	Q9Y5B6	NA	NA	FALSE
ENSG00000262911	Q9NX36	NA	NA	FALSE
ENSG00000280585	Q6L8H4	NA	NA	FALSE
ENSG00000281533	Q701N4	NA	NA	FALSE
ENSG00000275031	Q641Q3	NA	NA	TRUE
ENSG00000281191	Q6L8H2	NA	NA	FALSE
ENSG00000278620	Q6L8H1	NA	NA	FALSE
ENSG00000278620	A0A0G2JQ22	NA	NA	FALSE
ENSG00000262473	P22102	NA	NA	FALSE
ENSG00000262473	A0A140TA71	NA	NA	FALSE
ENSG00000262938	H7BYF8	NA	NA	FALSE
ENSG00000275581	O75920	NA	NA	FALSE
ENSG00000275581	E5RHJ0	NA	NA	FALSE
ENSG00000275581	E5RIQ9	NA	NA	FALSE
ENSG00000275581	D6RC42	NA	NA	FALSE
ENSG00000275581	D6RC90	NA	NA	FALSE
ENSG00000275581	D6RCL9	NA	NA	FALSE
ENSG00000278302	A0A0G2JS28	NA	NA	FALSE
ENSG00000278302	A0A0G2JMZ9	NA	NA	FALSE
ENSG00000276536	P01112	0	1	FALSE
ENSG00000276536	X5D945	NA	NA	FALSE
ENSG00000276686	B0L652	NA	NA	TRUE
ENSG00000275599	K7RE56	NA	NA	TRUE
ENSG00000277389	Q6L8G9	NA	NA	FALSE
ENSG00000278327	P43628	3	0	TRUE
ENSG00000278327	E3NZD8	NA	NA	TRUE
ENSG00000281618	A0A0G2JR53	NA	NA	FALSE
ENSG00000260873	A0A140TA73	NA	NA	FALSE
ENSG00000277400	Q8WZ33	NA	NA	FALSE
ENSG00000277982	A0A0G2JP93	NA	NA	TRUE
ENSG00000277982	A0A0G2JM36	NA	NA	TRUE
ENSG00000275349	Q16637	NA	NA	FALSE
ENSG00000275349	H0YBZ9	NA	NA	FALSE
ENSG00000275349	E7EQZ4	NA	NA	FALSE
ENSG00000275349	B4DP61	NA	NA	FALSE
ENSG00000276625	Q6H2H3	NA	NA	TRUE
ENSG00000275617	Q8NH00	3	0	FALSE
ENSG00000278659	Q8NHC8	1	0	FALSE
ENSG00000273508	O43869	1	0	FALSE
ENSG00000273508	A0A126GVY3	NA	NA	FALSE
ENSG00000281489	P0C7T2	NA	NA	FALSE
ENSG00000275754	Q6IF00	1	0	FALSE
ENSG00000276371	Q9NP50	NA	NA	FALSE
ENSG00000276371	F5H6U2	NA	NA	FALSE
ENSG00000276371	F5GZ82	NA	NA	FALSE
ENSG00000277113	Q8NH03	2	0	FALSE
ENSG00000277113	A0A126GVW5	NA	NA	FALSE
ENSG00000273831	A0A0G2JLS1	NA	NA	FALSE
ENSG00000275102	Q6IEZ7	2	0	FALSE
ENSG00000274296	Q9NUI1	NA	NA	FALSE
ENSG00000274296	G3V0I9	NA	NA	FALSE
ENSG00000274296	A0A0J9YWI0	NA	NA	FALSE
ENSG00000274296	A0A0J9YY83	NA	NA	FALSE
ENSG00000274296	Q4VXZ8	NA	NA	FALSE
ENSG00000274296	A0A0J9YXZ6	NA	NA	FALSE
ENSG00000275873	Q8IXW0	NA	NA	FALSE
ENSG00000275873	A0A0J9YXG3	NA	NA	FALSE
ENSG00000275873	A0A0J9YX42	NA	NA	FALSE
ENSG00000276068	B7ZLE8	NA	NA	FALSE
ENSG00000276068	E5RJA3	NA	NA	FALSE
ENSG00000276068	A0A0G2JNC7	NA	NA	FALSE
ENSG00000276068	A0A0G2JS53	NA	NA	FALSE
ENSG00000276068	A0A0G2JQE0	NA	NA	FALSE
ENSG00000272835	Q9H4I9	NA	NA	FALSE
ENSG00000272835	F8WDX6	NA	NA	FALSE
ENSG00000273397	P56556	NA	NA	FALSE
ENSG00000273397	A0A2Y9D025	NA	NA	FALSE
ENSG00000273397	R4GN43	NA	NA	FALSE
ENSG00000276920	Q969F2	NA	NA	FALSE
ENSG00000274112	Q9H4I9	NA	NA	FALSE
ENSG00000274112	F8WDX6	NA	NA	FALSE
ENSG00000273859	Q02833	NA	NA	FALSE
ENSG00000273859	E9PM39	NA	NA	FALSE
ENSG00000273859	A0A0G2JLR5	NA	NA	FALSE
ENSG00000273859	A0A0G2JMW4	NA	NA	FALSE
ENSG00000273859	A0A0J9YYE4	NA	NA	FALSE
ENSG00000281300	A0A0G2JQK5	NA	NA	FALSE
ENSG00000277365	P56556	NA	NA	FALSE
ENSG00000277365	A0A2Y9D025	NA	NA	FALSE
ENSG00000277365	R4GN43	NA	NA	FALSE
ENSG00000278501	Q9Y584	NA	NA	FALSE
ENSG00000276016	Q12979	NA	NA	FALSE
ENSG00000276016	I3L1U8	NA	NA	FALSE
ENSG00000276016	I3L2P5	NA	NA	FALSE
ENSG00000276016	I3L2C0	NA	NA	FALSE
ENSG00000276016	B7Z683	NA	NA	FALSE
ENSG00000276016	A0A0G2JQ41	NA	NA	FALSE
ENSG00000276016	A0A0G2JRC2	NA	NA	FALSE
ENSG00000276016	A0A0G2JQM3	NA	NA	FALSE
ENSG00000276016	A0A0G2JQT5	NA	NA	FALSE
ENSG00000276016	A0A0G2JSE0	NA	NA	FALSE
ENSG00000276016	A0A0G2JRJ1	NA	NA	FALSE
ENSG00000276016	A0A0G2JRW2	NA	NA	FALSE
ENSG00000272532	Q38LG0	NA	NA	FALSE
ENSG00000272532	A0A0G2JLK7	NA	NA	FALSE
ENSG00000275272	Q96MU7	NA	NA	FALSE
ENSG00000275272	J3KS01	NA	NA	FALSE
ENSG00000275272	J3QR07	NA	NA	FALSE
ENSG00000276482	A0A0G2JNW7	NA	NA	FALSE
ENSG00000274780	Q9P1Y6	NA	NA	FALSE
ENSG00000274780	B7ZM65	NA	NA	FALSE
ENSG00000274780	A0A0J9YWD5	NA	NA	FALSE
ENSG00000274780	A0A0J9YYB5	NA	NA	FALSE
ENSG00000274780	A0A0J9YX88	NA	NA	FALSE
ENSG00000275211	P10635	NA	NA	FALSE
ENSG00000275211	H7BY38	NA	NA	FALSE
ENSG00000275211	Q6NWU0	NA	NA	FALSE
ENSG00000275338	O75154	NA	NA	FALSE
ENSG00000275338	A0A0J9YXZ3	NA	NA	FALSE
ENSG00000275338	A0A0J9YWV4	NA	NA	FALSE
ENSG00000275338	A0A0J9YY48	NA	NA	FALSE
ENSG00000275338	A0A0J9YWM0	NA	NA	FALSE
ENSG00000276910	Q13888	NA	NA	FALSE
ENSG00000276910	D6RGC9	NA	NA	FALSE
ENSG00000276910	R4GMV2	NA	NA	FALSE
ENSG00000276910	D6RAW1	NA	NA	FALSE
ENSG00000275555	O00548	1	0	TRUE
ENSG00000275555	A0A0D9SF76	NA	NA	TRUE
ENSG00000275333	Q96EK7	NA	NA	FALSE
ENSG00000275333	F5GY05	NA	NA	FALSE
ENSG00000275333	A0A0D9SEJ5	NA	NA	FALSE
ENSG00000272000	Q38LG0	NA	NA	FALSE
ENSG00000272000	A0A0G2JLK7	NA	NA	FALSE
ENSG00000277850	A0A0C4ZNX8	NA	NA	TRUE
ENSG00000277850	A0A0G2JPS9	NA	NA	TRUE
ENSG00000277850	A0A0G2JQ13	NA	NA	TRUE
ENSG00000277850	A0A0G2JNZ6	NA	NA	TRUE
ENSG00000277850	A0A0G2JP28	NA	NA	TRUE
ENSG00000272901	Q9H4I9	NA	NA	FALSE
ENSG00000272901	F8WDX6	NA	NA	FALSE
ENSG00000274058	A0A0G2JNI0	NA	NA	FALSE
ENSG00000272765	P56556	NA	NA	FALSE
ENSG00000272765	R4GN43	NA	NA	FALSE
ENSG00000275430	A0A0G2JR84	NA	NA	FALSE
ENSG00000275430	A0A0G2JRT2	NA	NA	TRUE
ENSG00000275430	A0A0G2JN31	NA	NA	TRUE
ENSG00000263181	A0A2R9YJI8	NA	NA	FALSE
ENSG00000263181	A0A0G2JMD2	NA	NA	FALSE
ENSG00000281630	A0A0G2JR26	NA	NA	TRUE
ENSG00000281630	A0A0G2JRM4	NA	NA	TRUE
ENSG00000281630	A0A0G2JSA8	NA	NA	FALSE
ENSG00000278088	F5H6E7	NA	NA	FALSE
ENSG00000278088	A0A0G2JLV4	NA	NA	FALSE
ENSG00000278088	A0A0G2JNM9	NA	NA	FALSE
ENSG00000277132	A0A0G2JMZ5	NA	NA	FALSE
ENSG00000276429	O75038	NA	NA	FALSE
ENSG00000273984	A0A0G2JPA4	NA	NA	FALSE
ENSG00000273984	A0A0G2JLU8	NA	NA	FALSE
ENSG00000273984	A0A0G2JN54	NA	NA	FALSE
ENSG00000275190	P36537	3	0	TRUE
ENSG00000262024	Q9UGU0	NA	NA	FALSE
ENSG00000262024	W5ZR30	NA	NA	FALSE
ENSG00000262024	A9JX13	NA	NA	FALSE
ENSG00000262024	I3L1M7	NA	NA	FALSE
ENSG00000278216	Q6UWM9	1	0	TRUE
ENSG00000278216	A0A0G2JRR8	NA	NA	FALSE
ENSG00000273494	Q9NVE7	NA	NA	FALSE
ENSG00000273494	D6RJF3	NA	NA	FALSE
ENSG00000273494	H0YA31	NA	NA	FALSE
ENSG00000273494	H0Y9E4	NA	NA	FALSE
ENSG00000273494	E9PHT6	NA	NA	FALSE
ENSG00000273494	H0YA02	NA	NA	FALSE
ENSG00000276159	Q6UX27	2	0	TRUE
ENSG00000276159	G8JLN4	NA	NA	TRUE
ENSG00000276159	D2DJS5	NA	NA	FALSE
ENSG00000276159	A0A0G2JPS7	NA	NA	FALSE
ENSG00000276461	Q9UGU0	NA	NA	FALSE
ENSG00000276461	W5ZR30	NA	NA	FALSE
ENSG00000276461	A9JX13	NA	NA	FALSE
ENSG00000276461	I3L1M7	NA	NA	FALSE
ENSG00000273529	Q5TA89	NA	NA	FALSE
ENSG00000274843	A0A0G2JRI9	NA	NA	TRUE
ENSG00000274843	A0A0G2JNX3	NA	NA	FALSE
ENSG00000274843	A0A0G2JSE2	NA	NA	TRUE
ENSG00000278114	Q8N307	3	0	TRUE
ENSG00000278114	C9JJE7	NA	NA	TRUE
ENSG00000278114	A0A0G2JM47	NA	NA	FALSE
ENSG00000273936	Q92956	2	0	TRUE
ENSG00000273936	B9A034	NA	NA	TRUE
ENSG00000273936	F6Q0M4	NA	NA	TRUE
ENSG00000273936	A0A024R052	NA	NA	TRUE
ENSG00000273936	F6UPZ7	NA	NA	TRUE
ENSG00000273822	A0A0G2JLU8	NA	NA	FALSE
ENSG00000274889	B6A8C7	1	0	TRUE
ENSG00000276561	Q92985	NA	NA	FALSE
ENSG00000276561	A0A024RCA2	NA	NA	FALSE
ENSG00000276561	M9RSF4	NA	NA	FALSE
ENSG00000276561	E9PIA7	NA	NA	FALSE
ENSG00000276561	E9PSE3	NA	NA	FALSE
ENSG00000274703	Q8IYS5	2	0	TRUE
ENSG00000274703	A0A0G2JMM7	NA	NA	TRUE
ENSG00000278468	A0A0G2JNG3	NA	NA	FALSE
ENSG00000278468	A0A0G2JNL3	NA	NA	FALSE
ENSG00000278365	Q6FGG4	NA	NA	FALSE
ENSG00000276296	P0C1Z6	NA	NA	FALSE
ENSG00000276296	A0A024R4Q5	NA	NA	FALSE
ENSG00000276025	Q8WZ92	2	0	FALSE
ENSG00000276025	A0A126GVJ7	NA	NA	FALSE
ENSG00000278253	Q8WZ94	1	0	FALSE
ENSG00000278253	A0A126GVE6	NA	NA	FALSE
ENSG00000275330	Q6UX27	2	0	TRUE
ENSG00000275330	G8JLN4	NA	NA	TRUE
ENSG00000275330	D2DJS5	NA	NA	FALSE
ENSG00000275330	A0A0G2JPS7	NA	NA	FALSE
ENSG00000274803	H0YCV8	NA	NA	FALSE
ENSG00000274803	A0A0G2JN16	NA	NA	FALSE
ENSG00000274803	A0A0G2JNU3	NA	NA	FALSE
ENSG00000276451	Q8NH74	1	0	FALSE
ENSG00000276451	A0A126GVN8	NA	NA	FALSE
ENSG00000273953	P58181	1	0	FALSE
ENSG00000273953	A0A126GVZ2	NA	NA	FALSE
ENSG00000276780	Q86W26	NA	NA	FALSE
ENSG00000276780	E9PPY0	NA	NA	FALSE
ENSG00000275979	O75175	NA	NA	FALSE
ENSG00000275979	A0A024R4R3	NA	NA	FALSE
ENSG00000275979	A0A2H2FJL5	NA	NA	FALSE
ENSG00000275717	E0X074	NA	NA	TRUE
ENSG00000275717	A0A0G2JP89	NA	NA	TRUE
ENSG00000275717	A0A0G2JNF3	NA	NA	TRUE
ENSG00000273572	E9PMY2	NA	NA	TRUE
ENSG00000273572	E9PPW2	NA	NA	TRUE
ENSG00000273572	E9PLX6	NA	NA	TRUE
ENSG00000273572	A0A0G2JMW3	NA	NA	TRUE
ENSG00000273572	A0A0G2JP44	NA	NA	TRUE
ENSG00000277457	Q96BZ8	NA	NA	FALSE
ENSG00000262446	A0A0G2JLB3	NA	NA	FALSE
ENSG00000262446	A0A0G2JNZ5	NA	NA	FALSE
ENSG00000262446	A0A0G2JNZ0	NA	NA	FALSE
ENSG00000275125	A0A0A0MRV4	NA	NA	FALSE
ENSG00000275125	A0A0A0MT35	NA	NA	FALSE
ENSG00000275125	A0A2P0CTB1	NA	NA	FALSE
ENSG00000275125	J3KPF5	NA	NA	FALSE
ENSG00000275125	A0A2P0CU24	NA	NA	FALSE
ENSG00000275125	A0A0G2JSF1	NA	NA	FALSE
ENSG00000277733	Q96N66	1	0	FALSE
ENSG00000276604	B6A8C7	1	0	TRUE
ENSG00000273511	Q8IYS5	2	0	TRUE
ENSG00000273511	A0A0G2JMM7	NA	NA	TRUE
ENSG00000275577	Q6UX27	2	0	TRUE
ENSG00000275577	G8JLN4	NA	NA	TRUE
ENSG00000275577	D2DJS5	NA	NA	FALSE
ENSG00000275577	A0A0G2JPS7	NA	NA	FALSE
ENSG00000275165	Q9BSV6	NA	NA	FALSE
ENSG00000275165	E7EQB3	NA	NA	FALSE
ENSG00000275165	A0A024R4N9	NA	NA	FALSE
ENSG00000276342	Q6ZVK1	1	0	FALSE
ENSG00000276342	A0A087X0S3	NA	NA	FALSE
ENSG00000276342	Q7Z4P9	NA	NA	FALSE
ENSG00000276342	A0A0G2JNH9	NA	NA	FALSE
ENSG00000278081	P46781	NA	NA	FALSE
ENSG00000278081	B5MCT8	NA	NA	FALSE
ENSG00000278081	A0A024R4M0	NA	NA	FALSE
ENSG00000281742	A0A0G2JM88	NA	NA	FALSE
ENSG00000262505	A0A0G2JLG4	NA	NA	FALSE
ENSG00000274126	Q8N912	NA	NA	FALSE
ENSG00000274126	J3KNP8	NA	NA	FALSE
ENSG00000274126	A0A024R6Q4	NA	NA	FALSE
ENSG00000274887	Q6UX27	2	0	TRUE
ENSG00000274887	G8JLN4	NA	NA	TRUE
ENSG00000274887	D2DJS5	NA	NA	FALSE
ENSG00000274887	A0A0G2JPS7	NA	NA	FALSE
ENSG00000262635	P48775	NA	NA	FALSE
ENSG00000262635	D6RB68	NA	NA	FALSE
ENSG00000262635	D6RA50	NA	NA	FALSE
ENSG00000277753	A0A0G2JRI9	NA	NA	TRUE
ENSG00000277753	A0A0G2JNX3	NA	NA	FALSE
ENSG00000277753	A0A0G2JSE2	NA	NA	TRUE
ENSG00000274533	A0A0G2JMV9	NA	NA	FALSE
ENSG00000237462	A0A0G2JIZ4	NA	NA	FALSE
ENSG00000276739	P43630	4	0	TRUE
ENSG00000276739	A0A0U1WNF3	NA	NA	TRUE
ENSG00000231041	Q5JQF7	NA	NA	FALSE
ENSG00000274073	P0C1Z6	NA	NA	FALSE
ENSG00000274073	A0A024R4Q5	NA	NA	FALSE
ENSG00000278303	A0A0G2JPA4	NA	NA	FALSE
ENSG00000278303	A0A0G2JLU8	NA	NA	FALSE
ENSG00000278303	A0A0G2JN54	NA	NA	FALSE
ENSG00000277131	Q495T6	5	0	FALSE
ENSG00000277131	J3KRD2	NA	NA	FALSE
ENSG00000235589	Q5JNZ3	NA	NA	FALSE
ENSG00000274473	P09683	NA	NA	TRUE
ENSG00000276825	P21917	1	0	FALSE
ENSG00000263238	P43234	2	0	TRUE
ENSG00000228652	Q9Y3N9	1	0	FALSE
ENSG00000228652	A0A126GVA1	NA	NA	FALSE
ENSG00000231319	O76000	1	0	FALSE
ENSG00000231319	A0A126GV76	NA	NA	FALSE
ENSG00000262851	Q8NGG2	1	0	FALSE
ENSG00000233636	O76001	1	0	FALSE
ENSG00000233636	A0A126GWH1	NA	NA	FALSE
ENSG00000261897	Q8NGG3	2	0	FALSE
ENSG00000262784	Q8NG75	2	0	FALSE
ENSG00000262784	A0A126GVL6	NA	NA	FALSE
ENSG00000262666	P81408	1	0	FALSE
ENSG00000262666	D6RD59	NA	NA	FALSE
ENSG00000262666	Q96AD8	NA	NA	FALSE
ENSG00000262666	Q96H71	NA	NA	FALSE
ENSG00000262611	Q8NGG4	1	0	FALSE
ENSG00000262611	A0A126GVW6	NA	NA	FALSE
ENSG00000226347	O76002	1	0	FALSE
ENSG00000226347	A0A126GW24	NA	NA	FALSE
ENSG00000277114	O75175	NA	NA	FALSE
ENSG00000277114	A0A024R4R3	NA	NA	FALSE
ENSG00000277114	A0A2H2FJL5	NA	NA	FALSE
ENSG00000277114	A0A0G2JPP0	NA	NA	FALSE
ENSG00000277114	A0A0G2JN65	NA	NA	FALSE
ENSG00000275384	B6A8C7	1	0	TRUE
ENSG00000262755	Q8NH51	1	0	FALSE
ENSG00000275644	Q8IYS5	2	0	TRUE
ENSG00000275644	A0A0G2JMM7	NA	NA	TRUE
ENSG00000263328	Q8NGG5	1	0	FALSE
ENSG00000263328	A0A126GVZ6	NA	NA	FALSE
ENSG00000262796	Q8NGP2	1	0	FALSE
ENSG00000234100	Q9UGF5	1	0	FALSE
ENSG00000234100	A0A126GWP1	NA	NA	FALSE
ENSG00000281038	P0C7N5	1	0	FALSE
ENSG00000243441	Q9UGF6	1	0	FALSE
ENSG00000243441	A0A126GV99	NA	NA	FALSE
ENSG00000224487	Q9UGF7	1	0	FALSE
ENSG00000224487	D2XT27	NA	NA	FALSE
ENSG00000233481	P58182	1	0	FALSE
ENSG00000275806	B6A8C7	1	0	TRUE
ENSG00000237258	Q9GZK7	1	0	FALSE
ENSG00000237258	A0A024RCH9	NA	NA	FALSE
ENSG00000277088	Q8IYS5	2	0	TRUE
ENSG00000277088	A0A0G2JMM7	NA	NA	TRUE
ENSG00000232397	Q96KK4	1	0	FALSE
ENSG00000232397	A0A0G2JL13	NA	NA	FALSE
ENSG00000224395	Q9GZK4	1	0	FALSE
ENSG00000224395	A0A024RCM6	NA	NA	FALSE
ENSG00000276220	Q6FGG4	NA	NA	FALSE
ENSG00000277808	Q96BZ8	NA	NA	FALSE
ENSG00000276323	P0C1Z6	NA	NA	FALSE
ENSG00000276323	A0A024R4Q5	NA	NA	FALSE
ENSG00000277789	A0A0G2JMP8	NA	NA	FALSE
ENSG00000277789	A0A0G2JP95	NA	NA	FALSE
ENSG00000228377	P35410	2	0	FALSE
ENSG00000228377	W8W3J1	NA	NA	FALSE
ENSG00000274195	A0A0G2JMF9	NA	NA	FALSE
ENSG00000215641	P14373	NA	NA	FALSE
ENSG00000275444	O15263	NA	NA	TRUE
ENSG00000275605	Q6FGG4	NA	NA	FALSE
ENSG00000237051	Q9UBS5	7	0	TRUE
ENSG00000237051	Q5SUJ9	NA	NA	TRUE
ENSG00000237051	A0A0G2JKF9	NA	NA	TRUE
ENSG00000237051	A0A140TA42	NA	NA	TRUE
ENSG00000237051	A0A140T9S4	NA	NA	TRUE
ENSG00000278161	P0C1Z6	NA	NA	FALSE
ENSG00000278161	A0A024R4Q5	NA	NA	FALSE
ENSG00000273641	P81534	NA	NA	TRUE
ENSG00000274405	Q08648	1	0	TRUE
ENSG00000274405	A0A0G2JQZ6	NA	NA	FALSE
ENSG00000274405	A0A0G2JLP6	NA	NA	TRUE
ENSG00000274405	A0A0G2JPD9	NA	NA	TRUE
ENSG00000274405	A0A0G2JNX7	NA	NA	TRUE
ENSG00000274405	A0A0G2JNB2	NA	NA	TRUE
ENSG00000274405	A0A0G2JN59	NA	NA	TRUE
ENSG00000275571	A8MYJ7	NA	NA	FALSE
ENSG00000282147	A0A0G2JQD6	NA	NA	FALSE
ENSG00000274176	O75175	NA	NA	FALSE
ENSG00000274176	A0A024R4R3	NA	NA	FALSE
ENSG00000274176	A0A2H2FJL5	NA	NA	FALSE
ENSG00000275962	Q6UX27	2	0	TRUE
ENSG00000275962	G8JLN4	NA	NA	TRUE
ENSG00000275962	D2DJS5	NA	NA	FALSE
ENSG00000263290	O14828	NA	NA	FALSE
ENSG00000274109	A0A0G2JNQ3	NA	NA	FALSE
ENSG00000277776	Q8WX94	NA	NA	FALSE
ENSG00000276299	A6NGN4	NA	NA	FALSE
ENSG00000276299	A0A0G2JN56	NA	NA	FALSE
ENSG00000274616	O75175	NA	NA	FALSE
ENSG00000274616	A0A024R4R3	NA	NA	FALSE
ENSG00000274616	A0A2H2FJL5	NA	NA	FALSE
ENSG00000274616	A0A0G2JPP0	NA	NA	FALSE
ENSG00000274616	A0A0G2JN65	NA	NA	FALSE
ENSG00000206526	Q5JQF7	NA	NA	FALSE
ENSG00000273865	A0A0G2JPF8	NA	NA	FALSE
ENSG00000229006	P14373	NA	NA	FALSE
ENSG00000229006	A0A140T9V9	NA	NA	FALSE
ENSG00000169260	Q5JNZ3	NA	NA	FALSE
ENSG00000281573	A0A0G2JP20	NA	NA	FALSE
ENSG00000277006	Q8WTQ1	NA	NA	TRUE
ENSG00000276774	Q96BZ8	NA	NA	FALSE
ENSG00000275794	Q8N104	NA	NA	TRUE
ENSG00000277853	A0A140TA27	NA	NA	FALSE
ENSG00000275399	Q9NX02	NA	NA	FALSE
ENSG00000276935	Q96N66	1	0	FALSE
ENSG00000276935	A9C4B8	NA	NA	FALSE
ENSG00000276935	A0A0G2JNX6	NA	NA	FALSE
ENSG00000206525	Q9Y3N9	1	0	FALSE
ENSG00000206525	A0A126GVA1	NA	NA	FALSE
ENSG00000274729	Q8NG35	NA	NA	TRUE
ENSG00000274729	A0A0K0K1I4	NA	NA	TRUE
ENSG00000276420	Q5TYX0	NA	NA	FALSE
ENSG00000206524	O76000	1	0	FALSE
ENSG00000206524	A0A126GV76	NA	NA	FALSE
ENSG00000261893	P49760	NA	NA	FALSE
ENSG00000261893	A8K7I0	NA	NA	FALSE
ENSG00000261893	B1AVT0	NA	NA	FALSE
ENSG00000277530	Q8IZN7	NA	NA	TRUE
ENSG00000233948	A0A0G2JIZ4	NA	NA	FALSE
ENSG00000206522	O76001	1	0	FALSE
ENSG00000206522	A0A126GWH1	NA	NA	FALSE
ENSG00000234746	O76002	1	0	FALSE
ENSG00000234746	A0A126GW24	NA	NA	FALSE
ENSG00000274540	E9PI22	NA	NA	FALSE
ENSG00000278322	Q96N66	1	0	FALSE
ENSG00000278021	Q5VWM4	NA	NA	FALSE
ENSG00000278516	Q96BZ8	NA	NA	FALSE
ENSG00000206517	Q9GZK7	1	0	FALSE
ENSG00000206517	A0A024RCH9	NA	NA	FALSE
ENSG00000220550	Q6IFQ5	NA	NA	FALSE
ENSG00000220550	A0A0G2JL13	NA	NA	FALSE
